pid,dt,url,title,price,neighb,sqft,lat,lng,accuracy,body_text,furnished,laundry_known,laundry_onpremises,laundry_inunit,room_known,private_room,bath_known,private_bath,parking_known,onsite_parking
6037335240,2017-03-22 12:42,http://sfbay.craigslist.org/eby/roo/6037335240.html,Brand New FULLY FURNISHED - 2 Rooms/2 Baths offered in a 3 Bed/3 Bath,1350,fremont / union city / newark,1622,37.527154,-122.007251,7,"b""Hi All,\n\nI am looking for 2 lovely people to occupy 2 of the rooms in my condo. The house is brand new, it is supposed to be finished in late March 2017. I am looking for clean, respectful, fun people.\n\nThe entire house will be fully furnished - including bedrooms. Internet, water, electricity (ALL utilities) INCLUDED!\n\nThe rooms offered are the 2nd and 3rd bedroom. The 2nd bedroom ($1450/Month) has an attached bathroom, the 3rd bedroom ($1350/Month)has a bathroom across the hall (this bathroom would also be shared with the common area).\nAll of the rooms are spacious and have HUGE closets. I would be staying in the master bedroom.\nThere's a 2 car tandem garage and street parking.\n\nSince the house isn't built yet, if you want to check it out, it would have to be the model home. (The pics are from the model home)\n\nGreat location: Newpark Mall is right across the street, located right next to 880 (680 is close too), lots of restaurants, etc.\nThe lease would be for a year, with possibility of renewal.\nI want to get to meet and get to know any applicants for a screening before we move forward.\nMessage me if you are interested!\n\n1,622 square feet\n3 bed / 3 bath / 4 story / 2T car garage\nSecurity Deposit: 1 Month Rent\nNon-Smoker\nNo Pets\n\nhttp://www.drhorton.com/California/Bay-Area/Newark/Prima-Master/Ravenna-Plan-3#FloorPlan""",True,TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,TRUE
6055509980,2017-03-22 12:41,http://sfbay.craigslist.org/eby/roo/6055509980.html,Home in Concord w/room for Rent,700,concord / pleasant hill / martinez,0,37.945010,-121.960773,7,"b'Looking for a roommate to share my space.  1300 sq ft home in a neighborhood near Clayton.  The right person would be someone who is a good person with no drama.  More details, please read.\n\n-Furnished Room\n-Shared hall bath\n-Street parking\n-Washer/Dryer in garage\n-Shared utilities\n-Non smoking; drugs\n-No pets\n\nAvailable now, please respond with your living situation needs.  Please send LinkedIn profile for consideration.  Happy New Year!'",False,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6055533533,2017-03-22 12:41,http://sfbay.craigslist.org/sby/roo/6055533533.html,南湾好区公寓 for rent 房间,1220,mountain view,0,37.405600,-122.077500,22,"b'\xe5\x9c\xb0\xe5\x9d\x80\xe4\xbd\x8d\xe4\xba\x8e Mt view\xe3\x80\x82\xe9\x9d\xa0\xe8\xbf\x91goolge\xe5\x85\xac\xe5\x8f\xb8\xe5\xbc\x80\xe8\xbd\xa62-3\xe5\x88\x86\xe9\x92\x9f\xe3\x80\x82\xe8\xbf\x91101\xe5\x85\xac\xe8\xb7\xaf\xef\xbc\x8c\xe4\xb8\x8afreeway\xe7\x89\xb9\xe5\x88\xab\xe5\xae\xb9\xe6\x98\x93\xef\xbc\x8c\xe5\x91\xa8\xe5\x9b\xb4\xe6\x9c\x89\xe5\x85\xac\xe8\xbd\xa6\xef\xbc\x8c\xe4\xba\xa4\xe9\x80\x9a\xe6\x96\xb9\xe4\xbe\xbf\xe3\x80\x82\xe6\x88\xbf\xe9\x97\xb4\xe4\xbd\x8d\xe4\xba\x8e\xe4\xba\x8c\xe6\xa5\xbc\xef\xbc\x8c\xe6\x9c\x89\xe6\xa1\x8c\xe6\xa4\x85 \xef\xbc\x8c\xe5\xa4\xa7\xe5\xba\x8a\xe3\x80\x82\xe5\xae\xb6\xe5\x85\xb7\xe9\xbd\x90\xe5\x85\xa8\xef\xbc\x8c\xe6\x98\x8e\xe4\xba\xae\xe9\x98\xb3\xe5\x85\x89\xe5\xa4\xa7\xe7\xaa\x97\xef\xbc\x8c\xe6\x98\x8e\xe4\xba\xae\xe5\xa4\xa7\xe8\xa1\xa3\xe6\x9f\x9c\xef\xbc\x8c\xe4\xb8\xa4\xe4\xb8\xaa\xe6\xb4\x97\xe6\x89\x8b\xe9\x97\xb4\xe3\x80\x821\xe4\xb8\xaa\xe6\xb5\xb4\xe5\xae\xa4\xe3\x80\x82\n\xe4\xb8\xb6\n\xe5\x8c\x85\xe6\xb0\xb4\xe7\x94\xb5\xe9\xab\x98\xe9\x80\x9f\xe7\xbd\x91\xe7\xbb\x9c\xe3\x80\x82\xe9\x80\x82\xe5\x90\x88\xe7\xa8\xb3\xe5\xae\x9a\xe5\x9c\xa8\xe8\x81\x8c\xe5\x8d\x95\xe8\xba\xab\xe3\x80\x82\xe6\x9c\x89\xe7\xa4\xbc\xe8\xb2\x8c\xe3\x80\x82\xe5\xb0\x91\xe7\x82\x8a\xe3\x80\x824\xe6\x9c\x881\xef\xbc\x8c\xe5\x8f\xaf\xe6\x90\xac\xe4\xbd\x8f\xe3\x80\x82$1220\xe3\x80\x82\xe6\x8a\xbc\xe9\x87\x91$500\xef\xbc\x8c\xe5\x8f\xaf\xe9\x9a\x8f\xe6\x97\xb6\xe7\x9c\x8b\xe6\x88\xbf\xef\xbc\x8c\n\xe7\x94\xb5\xe8\xaf\x9d \n \n \xef\xbc\x8c\xe5\x8f\x91\xe7\x9f\xad\xe4\xbf\xa1\xe3\x80\x82No e-mil,'",False,FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6055532143,2017-03-22 12:40,http://sfbay.craigslist.org/sby/roo/6055532143.html,Room 4 rent available now,800,san jose east,0,37.290017,-121.833173,7,"b""available now\n\nw/d in unit\nno smoking cigarettes in house \nstreet parking\nShared  bathroom\nprivate room\nAre you tired to land lord telling you no guests no cooking or microwave only.\nI Have a 4 bedroom townhouse with one room for rent available now \nfull kitchen use \nwasher and dryer in the house utilities included \nstreet parking only\n\nRent $800 will be prorated \nDeposit $800\nRequire for move in first month's rent deposit same as rent and proof of income at least 3 pay stubs\nCall or text \n \n\nWill be available to show room today""",False,TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6033517581,2017-03-22 12:39,http://sfbay.craigslist.org/sby/roo/6033517581.html,Rent a room with $800 in Milpitas,800,milpitas,110,,,,"b'Room is available now. \nNeed to share bathroom with female roommate\n (bathroom in Jack and Jill style).\n\nAbout the room: \n- 3B/2.5B Townhome (with swimming pool in the community)\n- Room size- 10*11\n- Room with full size mattress and drawer\n- Roommates are all tenants not house owner.\n- hardwood floor\n- washer/dryer in the garage\n- Central heater/cooling, dishwasher, microwave, refrigerator etc.\n- 3 mins to access Highway 880.\n- Near Lion Market\n- short walking distance to Dixon Landing Park \n  (with basketball court, tennis court)\n- Close to Cisco and Tesla \n\n\nRent: \n- $800/month\n- $900 Security deposit\n- Share Utilities  (House owner only pay HOA ) \nHouse Rules:\n- No pets\n- No smoking\n- No drugs\n- Light cooking\n- No over-night guests \n- No noise late at night\n- Keep clean \n- prefer one year contract, short term with different price\nPlease contact with a short intro to yourself if interested.'",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6042633072,2017-03-22 12:39,http://sfbay.craigslist.org/sfc/roo/6042633072.html,Large Room in Quiet House in the Mission,1800,mission district,158,37.769239,-122.423165,7,"b""Come live on a quiet residential street just a block away from Valencia and 14th!\n\nAbout the place:\nIt's a large, airy turn-of-the-century condo with a ton of character. You'll have a room with large south-facing windows and plenty of closet space. Shared backyard, washer and dryer in unit. Clinton Park is a quiet, one-way residential street that's delightfully central - Whole Foods/Safeway are a couple of blocks away, as is public transportation via BART/Muni. The Mission, Castro, and SOMA are all very walkable. \n\nAbout us:\nPeter spends his weekdays doing startup stuff and his weekends hiking and/or performing in improv shows. Has been living in San Francisco for 8 years and loves the city.\nCaleb writes for a local new website and his weekends running/indulging his karaoke habit. He will, at some point, try to get you to come to karaoke with him. \nWe both value living in a quiet, clean house and split a cleaning service once a month. \n\nYou: Whoever you want to be. We like most people; let's meet in person and see if we click. Queer/trans friendly.""",False,TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6055530541,2017-03-22 12:39,http://sfbay.craigslist.org/nby/roo/6055530541.html,2 Rooms!!,1700,san rafael,200,38.013679,-122.530775,7,"b""2 rooms available in a 3bedroom/2 bath peaceful setting home!! You must only have one car, or be willing to park down the street.\n\nAndrew and Jackie live in the master bedroom, are in mid-twenties, and just moved from Oregon.\n\nIdeally, you are one person needing two rooms. The home is furnished. There's a double bed, or single, available if needed.\n\nOne room available immediately, and one available in 30 days.\n\nBeautiful wetlands in the backyard, community pool, tennis courts, billiards, and small work out facility. Pond with walking trail across the street \nNew paint, new floors, new kitchen, new appliances, new blinds, etc\nEmail for more info""",True,TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,TRUE
6055520988,2017-03-22 12:38,http://sfbay.craigslist.org/pen/roo/6055520988.html,Lrg Master Mins to 101/280 Bio & Tech Co - Couples Welcome,1795,south san francisco,0,37.657400,-122.423500,22,"b'Very Large Master Bedroom perfect for couples and or working professionals!\n\nThe Master bedroom is large enough to fit a King bed and has additional space for a personal office and or a seating area to retreat to at the end of the day.\n\nThe Master bedroom is newly remodeled along with the newly renovated house located in a beautiful, quiet and safe South San Francisco neighborhood.\n\nMaster Bedroom: $1,795 + Utilities\nCouples $2,195 + Utilites\n- Room Measurements: 23L x 13W Ft\n- 2 Closets: 6 x 2 & 5.5 x 3 \n- Deposit = First&Last Months rent\n\nLocated minutes from:\n- 101, 280 freeways\n- Caltrain and BART stations / tech bus stops\n-Genentech, Bio Companies, Success Factors, YouTube, SFO, Oyster Point & Silicon Valley Tech Companies\n- Grocery stores, restaurants, gyms, parks, and downtown San Francisco \n\nHouse Features:\n- Attached garage\n- Free street parking\n- New Stainless steel appliances\n- New Washer / Dryer\n- Cable & Wifi\n- Spacious fenced in concrete backyard\n- New hardwood floors\n- New roof\n- New double pained windows\n- Open concept living room w/high def 4K TV\n- Top of the line gas fireplace\n- Recessed LED can lighting throughout\n- No Pets\n- No Smoking\n-No Drugs\n\nI am looking for quiet, respectful career oriented/professional housemates. \n\nPlease note only serious inquiries with the following information will be responded to.\n\n- Your Name\n- Occupation\n- Move in date\n-Linkedin profile link'",False,TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6055458285,2017-03-22 12:38,http://sfbay.craigslist.org/sfc/roo/6055458285.html,28th Ave room see today,1300,sunset / parkside,1200,37.750618,-122.485894,0,"b""Rooms available for rental in a 5br/2ba house in the sunset district on 28th ave near Ortega. Newly remodeled bathrooms. Laundry site with washer and dryer. The minimum required lease is one year. The room size is 10' x 11' .    Room available for rental  is $1300.\n\n House with access to the garage and big backyard.  It is conveniently located near everything. Separate entrance to unit. Easy access to City College, San Francisco State schools, shopping, and public transportation. \nPets,drugs, loud party and smoking are not allowed on this property.\n\n\nTop Floor:   4 Bedrooms with kitchen and full bath.\nBottom Floor:  2 Bedrooms with full bath, washer and dryer in garage and access to backyard.\n\nPlease call for viewing time and date\nviewing today\n\n \n\n\n1971 28th Ave\nSan Francisco Ca 94116""",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6033989065,2017-03-22 12:38,http://sfbay.craigslist.org/eby/roo/6033989065.html,Brand new room available in awesome central location!,999,emeryville,1200,37.836500,-122.280400,22,"b""Hey guys, \nI have one room available for rent in a 2+2 huge apartment (1000+ sq ft)\nYou will be sharing the place with 2 other housemates in the other bedrooms\nWe are looking for a responsible roommate who can communicate well with others\nNo pets (sorry)\nBrand new high-rise building\n\nlaundry in unit (w+d), brand new\nutilities split between everybody\nBART + Emeryville TMA\nIf you're interested, please book a viewing here:\n\nhttp://sfcity.co/parc?c=clp_ap\n\n\n\n\n\n\n\n////////\n\n\n\n///////""",False,TRUE,FALSE,True,True,TRUE,True,FALSE,FALSE,FALSE
6055526787,2017-03-22 12:37,http://sfbay.craigslist.org/sfc/roo/6055526787.html,Charming Cole Valley Home Seeks a Nice Roommate (All Bills Included),1300,cole valley / ashbury hts,0,37.768105,-122.451607,10,"b""We have a room available April 1st in our beautiful Cole Valley Victorian.\n\nThe house is a 4/1 but the bathroom is split. It's on the top floor of a victorian about a block from Golden Gate Park, 3 from Whole Foods, and near the 7,33 busses and N train.\n\n$1300 a month includes utilities/house supplies/monthly maid service. The room is eastern facing and has great light through the bay windows. We have an in unit washer and dryer, back yard, and working gas fireplace.\n\nRoomates: \nTommy just moved in and is a chef over at 4505 and also at a spot in Lodi. He's not home slit but when you catch him he's always down to chat.\n\nEllen is a creative writing student at SF state, she is super friendly and always has good recommendations for tv shows. \n\nI'm Esther, I bartend and work part time on my own business. I am becoming a plant hoarder of late and ideally would like to turn the house into a jungle.\n\nEveryone gets along and we enjoy hanging out the chances we are all home together.\n\n\nWe are clean and respectful and ask the same from you. We dont need to be best friends but we want our house to be a home and not a crash pad. No couples and we aren't able to have pets :(\n\n4/20 friendly.""",True,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6055525743,2017-03-22 12:36,http://sfbay.craigslist.org/sby/roo/6055525743.html,Private room for rent in beautiful remodeled home,950,san jose downtown,100,37.346430,-121.851787,10,"b'Hello,\nWe are looking for a 4th room mate to share our 4 bed 2.5 bath house.The house is newly remodeled and is very close to downtown San Jose (~ 1.5 miles)\n\nEasy access to 280, 101 and 680 freeways\n\nWalking distance to target, walgreens, smart and final\n5 mins drive to walmart and Eastridge shopping center\n\nUtilities will be an additional $100 per month. \nThis includes PGE, water, garbage and wifi (cable not included)\n\n\nAbout the roommates:\n\nMe: Single female in my 30s working in software. In my free time, I love to read, workout and travel.\n\nRoom mate 1: Single female in her 20s. Store Manager and fitness enthusiast\nRoom mate 2: Single female in her 20s. Photographer and social media specialist.\n\nThe house has laundry w/d unit. None of us cook but we have a fully functional kitchen which can be used for occasional cooking.\n\nNo smokers please and no couples or children. No pets allowed.\n\nIf you are interested please contact me and I will setup a time to view the place. Please include some details about yourself\n\nHave a nice day! :)'",False,TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
