pid,dt,url,title,price,neighb,sqft,lat,lng,accuracy,body_text,laundry_known,laundry_onpremises,laundry_inunit,room_known,private_room,bath_known,private_bath,parking_known,onsite_parking
6041366968,2017-03-16 18:27,http://sfbay.craigslist.org/sby/roo/6041366968.html,Room  for  rent,895,willow glen / cambrian,120,37.267701,-121.927248,7,"Room in clean quite house in very nice neighborhood $895, included everything, month to month.  please e- mail with your contact number   "" MUST BE NONE SMOKER"" And no pet ,
 The room is for one person only,Call 1(4O8)244*844FOUR",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6047253283,2017-03-16 18:27,http://sfbay.craigslist.org/sfc/roo/6047253283.html,/mo Master Bedroom in Bayview,850,,0,,,,"Hello there!

My roommate and I are looking for a wonderful new person to rent out our third room. Move in: April 1st or earlier.

The Place
$1,167 deposit + first month's rent ($850 + utilities).
It's a one bathroom, second-level, three bedroom flat. 
Great-sized kitchen and living space. 
Free street parking. 
Laundromat at the corner.
45 minutes to get downtown on the T line which is across the street (but not in the way where you can hear every train). 
Right next to the 24, 44, and 91 bus lines.
10 minutes to Bernal/Mission. 
The room itself is the largest room in the place, and a great size.

The You
You are a clean, respectful person.
You can pay rent on time - this is a big one ;-)
You are not homophobic or a serial killer and you maintain a reasonable level of woke-ness.
No couples. It's a tight fit, since we only have one bathroom. 

The Us
We are two respectful, professional young women doing SF life.
We don't smoke.
We keep the place clean and clean up after ourselves. 
We are all super chill, and we're trying to keep our house dynamic that way. 
Generally, chill is not: 
-- drama
-- bringing the party home
-- unexplained people on the couch (give a heads up if you have someone over; it's just nice)
-- not cleaning up after yourself in general

We don't do these things, and if you don't either, we should talk!",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6031327747,2017-03-16 18:26,http://sfbay.craigslist.org/sby/roo/6031327747.html,One bedroom and private bathroom for rent! Great view!,950,san jose north,0,37.386400,-121.880000,22,"One bedroom and one bathroom for rent in our two bed two bath apartment for $950 a month. No cooking, no pets, no drugs or alcohol, and no smoking.

Amenities include:

* Furniture for the room. 
* Own personal restroom.
* High speed internet (AT&T U-Verse)
* Gas & Water (PG&E)
* Washer & Dryer
* Street Parking
* Microwave available

Our home is walking distance to Townsend Park and San Jose Municipal Golf Course and a couple minutes to 99 Ranch Market, Costco, Post Office and much more convenient stores and restaurants nearby. Also close to Great Mall and Cisco. Located near hwy 680, 880, and 101.

We are a seeking a friendly, quiet, clean, professional person to share our lovely home with us. No couples. Only single occupant. There will be a deposit of $500 and lease must be at least 6 months.

We speak Chinese and English. Please contact me by email if you have any questions and email me a bit about yourself. Thank you!",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6037398898,2017-03-16 18:25,http://sfbay.craigslist.org/pen/roo/6037398898.html,Charming Furnished 1/1 in College Terrace Townhouse,1600,palo alto,0,37.425716,-122.148142,22,"Charming furnished 1 bedroom/1 private bathroom with large closet in College Terrace 3bed/3 bath townhouse with quiet cottage feel

Microwave, toaster, refrigerator access, light cooking
Free wifi and utilities included

Must love animals, share home with 1 small dog and 1 owner

Ideal for Stanford student or research visitor, available for 3 months minimum

1st month rent $1600 + $900 deposit

2 blocks from Stanford Ave, walking distance to campus, restaurants, Mollie Stones grocery store,
farmers market, train station, Marguerite Shuttle and bus

Please contact me for more information or to make an appointment to see the place",TRUE,FALSE,False,True,TRUE,True,TRUE,TRUE,TRUE
6012351771,2017-03-16 18:25,http://sfbay.craigslist.org/sby/roo/6012351771.html,Furnished Bedroom shared bath- All utilities included,1500,mountain view,0,37.391181,-122.064028,7,"Hello Everyone,

Excellent furnished room in Mountain View for Rent. $ 1500/ month. All utilities are included. The room is available now. Must be willing to commit for a long term.
The Apartment is two bedrooms/1(shared) bath apartment. The room and rest of the apartment are furnished .The complex is really nice, has two pools, a gym, concierge services and is really well managed. 

Details:
- The room is furnished with a queen size bed, 2 dressers, a desk, your own TV connected to Apple TV and has huge closets
- All utilities are included. 
- No drugs and No smoking inside the apartment. No pets. No Couples.
- Light cooking. off street Parking. Washer/Dryer in the apartment. 
- Close to Google main campus, Quad Campus (less than a mile) and Tech Corners. NASA , LinkedIn, Yahoo and other major companies.
- Easy access to 101 and 85 
- A mile away from Downtown Mountain View, Castro Street and Cal Train Station 
- Perfect for Interns and working professionals.

Please tell me a little a bit about yourself and let me know if you have any questions. Thanks!",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6047249929,2017-03-16 18:23,http://sfbay.craigslist.org/sfc/roo/6047249929.html,Seeking two mature roommates for two rooms in stylish Victorian 5br,1500,mission district,0,37.753902,-122.417506,15,"Seeking two mature roommates to fill two rooms.

 About the Flat:
- Huge 5 bedroom 2bath (with a living room!), in the 2nd floor of a 112 year old Victorian mansion 
- 12 ft ceilings and unique common-area skylights with lots of natural light
- Solar panels on the roof mean we have no electric bill. 
- Incredible location in the heart of the Mission, close to 24th street bart station
- Newly remodeled kitchen (with a dishwasher)
- On-site Laundry (not coin-operated)
 
About you: 

You're mature (can't stress this enough), have a good job (with verifiable steady income), enjoy going out but rarely bring the party home. We all work quite a bit and tend to keep things mellow when we're home, so you should be the same way. Most importantly, you are considerate, clean up after yourself, and pitch in with cleaning/dishes without needing to be asked (we have a wonderful cleaning person who cleans the apartment once or twice a month, which is included in the rent). 

The rooms: 
Room 1: 
$1500
The larger of the two, fits a queen bed, desk, dresser, a clothes rack and couch with room to spare
Western-facing window, lots of light after noon
Note: no closet

Room 2: 
$1450
Smaller of the two rooms, plenty of room for a Queen bed, dresser, and desk, with a good sized closet
Southern-facing window that gets plenty of light throughout the day

About us:  

Guy 1: 29, From Chicago, works in tech but not a tech bro. 
Loves travel, playing piano, coffee, hanging out in Dolores Park, and going to shows - Pitchfork this summer.

  Girl 1: 29, From Australia, designer at Apple
Into baking, travel, live music, exploring the city, and sour beers

Girl 2: 27, from the east coast, works in marketing, 
Enjoys urban hiking, writing, and reading a good book

  As mentioned, we work a lot and generally keep things pretty laid back and quiet - especially during the week. We rarely have parties, and are looking for someone that's looking for a respectful, easygoing living situation. Despite being a house of five people, we aren't looking for a commune-style living arrangement - everyone tends to keep to themselves at home, with no social obligations, house dinners, etc here - introverts welcome. 

  If you're interested, respond by telling us about yourself - your age, where you're from, what you do for fun, etc, and include a FB or LI link. Please put your favorite musician/band in the subject line so we know you read the whole ad. We'll follow up if we think you're a good candidate, and can schedule viewings as early as Sunday night (3/6). Will require a security deposit and first month's rent at signing to secure the apartment.   

Hope to hear from you and good luck with your search!",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6037018559,2017-03-16 18:23,http://sfbay.craigslist.org/sfc/roo/6037018559.html,"Russian Hill Room in 2 Bd/1 Ba Apt with Sunroom, Available 4/1",1811,russian hill,0,37.798577,-122.423229,7,"I'm looking for a roommate to move into the open room in my 2 bd/1 ba apartment in Russian Hill. The apartment is located on Union St and Polk, and is half a block from the 45 and 41 buses. Move-in date will be April 1st.

In addition to a large living room, there is also a sunroom (great spot for reading and relaxing!) for us to share.

The open room has a closet and can comfortably fit a queen bed, desk, dresser, and a nightstand. You will also have full access to an additional closet out in the hallway. 

Move-in cost will be first month's rent ($1811.78) + security deposit ($2,625). Security deposit will be refunded in full if everything is decent upon your move out. Utilities run about $70 a month. 

Looking for a female roommate in her mid twenties to mid thirties who is looking to share a clean and relaxing living space.

A little bit about me: I am 30 years old and work downtown at a retail tech company. I typically work 9-6 or 7 pm on weeknights. Outside of work, I enjoy the ongoing hunt for the best tacos in SF, exploring new neighborhoods and boutiques, and trying new workout classes.

If you're interested, please send over a link to your LinkedIn or Facebook profile, and tell me a little bit about:

-Your weekday work hours
-What do you like to do in your free time?
-What are you looking for in a roommate?",TRUE,TRUE,False,True,TRUE,True,FALSE,FALSE,FALSE
6047249418,2017-03-16 18:23,http://sfbay.craigslist.org/sby/roo/6047249418.html,Milpitas 次卧出租 近Great Mall 近各,,milpitas,0,37.413227,-121.905241,22,"房子位于Milpitas，步行10分钟到Great Mall，开车2分钟上880和237。房子位于生活区，治安好丶环境好，是闹中取静的极好位置。
离Cisco丶Sandisk丶环球广场丶华人的99大华超市、各大中餐馆......仅1.5 miles。4分钟可到。
生活超便利：小区附近就有多家各式餐馆，吃饭丶购物丶看电影、休闲...一应俱全。
交通也便利：附近多路公交车站点，走路5分钟，步行8分钟可到轻轨车站。没有车也可以一样生活。
可提供家具家电，拎包可随时入住！
电话：
 

欢迎来电详询和看房！",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6047249365,2017-03-16 18:23,http://sfbay.craigslist.org/sfc/roo/6047249365.html,Room for rent!,915,sunset / parkside,0,37.753774,-122.477623,7,"Hi Craigslist!

We need a roommate!

We have a medium-sized room for a good price! We hope to find someone to fill it April 1st.

OK first things first. You need to have a good credit score. No pets. No couples! Just want to get that out of the way so we dont waste each others' time here.

We are at the intersection of 20th and Noriega. Pretty quiet. Lots of transit options, even late at night:
28-1 block 
7-2 blocks 
n- 4 blocks (loooooooong boring sunset blocks ohhh my!) 
6- 5 blocks 
91, n owl, l owl- all between 1 and 6 blocks

5 blocks to Golden Gate Park.

The room is fairly large with it's own medium sized closet. It has 2 decent sized windows looking out on the backyard. Kitchen, dining room, large living room, w/d and kind of crappy, but grill-worthy backyard all at your disposal.

Teja (32ish)lives upstairs in the teensy-weentsy room that's olive green so by default she is not home much. She is a doctor in Palo Alto and is almost never here. It's a matter of a few days a month. She basically uses the room as a storage closet. I honestly haven't seen her in more than 4 months. She is really smart and friendly when you do see her.

Dylan is 29. He is a lighting tech who travels for his job occasionally. Great sense of humor. He loves everything bicycle and has about half a dozen bikes in the basement.

These are the people who live upstairs that you will share a bathroom with.

My name is Greg (34). I live downstairs. I have my own bathroom. I will travel a lot for my job this summer. When I am not working on that job, I play music, bicycle, ski and do some volunteer work. 

Bills will need to be divided by 4. Gas, water, internet, electricity... .

If you are the chosen one, this house is as much yours as ours from day one and we want you to feel that way.

We want someone who will help clean occasionally, but if you are a neat-freak its not gonna work. Selfish slob will not work either... We are really easy going and generally flexible. We would like to get a monthly cleaning service going for the common areas.

Oh please be fun and reasonable and trustworthy and jobbed.

Teja hopes you are a girl but will try to love you either way. I don't want to know in advance (but there had better not be 2 of you!).

If you are interested write me back and tell us a little about yourself. Prove you are a real human being who read this ad.

I can meet potential roommates at various times this week or weekend

Thanks and good luck,

Greg",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6012350644,2017-03-16 18:23,http://sfbay.craigslist.org/sby/roo/6012350644.html,Furnished Bedroom shared bath- All utilities included,1500,mountain view,0,37.391181,-122.064028,7,"Hello Everyone,

Excellent furnished room in Mountain View for Rent. $ 1500/ month. All utilities are included. The room is available now. Must be willing to commit for a long term preferably for a whole year.

The Apartment is two bedrooms/1(shared) bath apartment. The room and rest of the apartment are furnished .The complex is really nice, has two pools, a gym, concierge services and is really well managed. 

Details:
- The room is furnished with a queen size bed, 2 dressers, a desk, your own TV connected to Apple TV and has huge closets
- All utilities are included. 
- No drugs and No smoking inside the apartment. No pets. No Couples. 
- Prefer light cooking. off street Parking. Washer/Dryer in the apartment. 
- Close to Google main campus, Quad Campus (less than a mile) and Tech Corners. NASA , LinkedIn, Yahoo and other major companies.
- Easy access to 101 and 85 
- A mile away from Downtown Mountain View, Castro Street and Cal Train Station 
- You will share the apartment with one professional male who is very considerate, clean and quiet
- Perfect for Interns and working professionals.

Please tell me a little a bit about yourself and let me know if you have any questions. Thanks!",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6047248990,2017-03-16 18:22,http://sfbay.craigslist.org/scz/roo/6047248990.html,Master Bedroom in Capitola,750,capitola,0,36.976700,-121.955500,22,"This is a Master Bedroom available in a Duplex located in Capitola, which is shared with two others.  Located in great neighborhood within walking distance to the beach in Capitola and the Capitola Village.  Washer/Dryer located in the house, spacious kitchen and living room, along with off-street parking.  Monthly rent is $750 plus $800 deposit.  


What I'm offering: 

- Upstairs Master Bedroom in an apartment that is shared with two other men.  

- Private half bath; house shares one shower.

- Shared, spacious kitchen/dining room, and spacious living room.

- Washer and dryer in the house.

- Located in a great neighborhood (Depot Hill).

- Within walking distance to the Capitola Village & beach.


I'm looking for someone who is: 


- courteous, responsible, and respectful of their housemates and those around them

- a good communicator about their needs and wants

- flexible, and can live with others;

- keeps things clean and can take care of what's their's to take care of

- does not use drugs and is not a heavy or irresponsible drinker in any way. If you do not fit this description, this is not the place for you;

- will have the rent and utilities on time, no discussion necessary;

There is no smoking in the house

No pets

Chores are shared.  Monthly rent is $750 plus $800 deposit.  PG&E and trash are shared. Water is paid for.

Please contact me if this sounds good to you.",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6047248877,2017-03-16 18:22,http://sfbay.craigslist.org/nby/roo/6047248877.html,Quiet room for rent,1030,san rafael,950,37.965871,-122.527041,7,"I am a 29 y.o. male professional looking for a roommate to move in on or before April 12th - ideally closer to the 1st. The apartment is a 2 Bedroom/2 Bath end unit on the top floor of a 2 story building. It's a 5 min. walk from downtown San Rafael, 7 min. from the San Rafael Transit Center (bus stop).
 
The bedroom for rent is the master suite (unfurnished), roughly 20' x 9' with windows on the west and south walls overlooking trees and a view from the hill. There's a walk-in closet (6' x 6.5') and private 55 sq ft bathroom with full bathtub/shower. The master suite has its own thermostat/heater. The suite is at the end of the apartment complex and very quiet.  An assigned, enclosed parking spot also comes with the room. There are parking spots available for guests.
 
Common Areas:
The kitchen has a stove/oven combo, dishwasher, microwave, coffee maker, blender, garbage disposal and fridge and is fully furnished with cookware, plates, glasses and utensils. There is a deck off of the living room that has plenty of room if you want to bring a grill. The patio doors face west onto trees and shade. There is a dining table/chairs and seating areas. If you have furniture of your own I'm open to changing the layout.
 
The apartment comes with high-speed internet/wifi, and a big screen TV with dvd player.  We'd split utilities down the middle, and each person's share would be ~$50.
 
If interested please reply and tell me both your potential visit availability, and a little something about yourself.
I will be available to show the apartment and meet you the following times:
Weekdays -- March 20-24 and 27-31 after 6pm.
Weekends -- March 18-19 and 25-26 anytime after 9am.
I prefer to show it on weekends, but I'm also looking to get the room filled ASAP, so the sooner meetings can be arranged the better.
 
Serious inquiries only.
 
A $32.50 (non-refundable) credit check is required by the owner if you choose to apply - though if you can provide your own credit check information to the owner yourself that fee is waived.",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,TRUE
6012371881,2017-03-16 18:22,http://sfbay.craigslist.org/sby/roo/6012371881.html,Furnished All included walk to Google Symantec and NASA,1500,mountain view,0,37.389500,-122.063295,20,"Hello Everyone,

I have a furnished room in Mountain View for Rent. $ 1500/ month. The room will be available now. Prefer a long term lease.

I am looking for a roommate to rent the second bedroom in a two bedrooms/1(shared) bath apartment. The room id fully furnished and clean. 

Details:
- The room is furnished with a queen size bed, 2 dressers, a desk and your own TV connected to Apple TV.
- All utilities are included.
- No drugs and No smoking inside the apartment. No pets. No Couples.
- Light Cooking. off street Parking. Washer/Dryer in the apartment. 
- Close to Google main campus, Quad Campus (less than a mile) and Tech Corners. NASA , LinkedIn, Yahoo and other major companies.
- Easy access to 101 and 85 
- A mile away from Downtown Mountain View, Castro Street and Cal Train Station 
- You will share the apartment with a professional who is very quiet and clean. 
- Perfect for Interns, working professionals and commuters 

Please email me with a little bit about yourself, work schedule, rental duration. Thanks!",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6043155127,2017-03-16 18:21,http://sfbay.craigslist.org/sby/roo/6043155127.html,"Looking for a YOUNG, BIG, WELL-BUILT live-in HOUSE BOY!",,Silicon Valley,0,,,,"I'm looking for a young(UNDER 35) tall (OVER 6') well-built guy who needs a place to stay and is willing to exchange sexual favors for it!!! I live in Silicon Valley about 45 min from SF and I'm looking for a Live-In House boy. I'm clean and bug free so You be also and I'm very discreet and like to keep my personal life private..

I'm 27 5'8 attractive and easy going personality....You need to be between 18 and 30 GL if you are interested send your FACE AND FULL BODY PIC and tell me your situation and your needs I'll answer any questions we'll see where it goes ... 

You need to be tall, well-built, straight/bi acting and appearing THE MORE MASCULINE AND MUSCULAR THE BETTER and a easy going chill kinda guy who's eager to please and have fun. I provide for all the living expenses you provide your own food and clothes and incidentals and You are my BOY TOY...",FALSE,FALSE,False,True,FALSE,True,FALSE,FALSE,FALSE
6047247219,2017-03-16 18:21,http://sfbay.craigslist.org/sby/roo/6047247219.html,Big and bright one bed and one bath for rent!,950,san jose north,0,37.387311,-121.879878,7,"One bedroom and one bathroom for rent in our two bed two bath apartment for $950 a month. No cooking, no pets, no drugs or alcohol, and no smoking.

Amenities include:

* Furniture for the room. 
* Own personal restroom.
* High speed internet (AT&T U-Verse)
* Gas & Water (PG&E)
* Washer & Dryer
* Street Parking
* Microwave available

Our home is walking distance to Townsend Park and San Jose Municipal Golf Course and a couple minutes to 99 Ranch Market, Costco, Post Office and much more convenient stores and restaurants nearby. Also close to Great Mall and Cisco. Located near hwy 680, 880, and 101.

We are a seeking a friendly, quiet, clean, professional person to share our lovely home with us. No couples. Only single occupant. There will be a deposit of $500 and lease must be at least 6 months.

We speak Chinese and English. Please contact me by email if you have any questions and email me a bit about yourself. Thank you!",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
